review_id,Asin,Brand,Nation,Rating,Content,primary_segment,segment_core_hits,segment_aux_hits,segment_total_hits,segment_score,segment_score_gap,segment_confidence,segment_core_evidence,segment_aux_evidence,出墨方式,Price Level,ATTR__绘画主题__人物,ATTR__绘画主题__植物/自然,ATTR__绘画主题__装饰物/器物,ATTR__绘画主题__动物,ATTR_TOP__绘画主题,ATTR_TOP_SCORE__绘画主题,ATTR_TOP_HINT__绘画主题,ATTR_TOP_MATCHED__绘画主题,ATTR_TOP_MATCHED_HINT__绘画主题,ATTR_TOP_DISPLAY__绘画主题,ATTR_MENTIONED__绘画主题,ATTR__绘画场景__课堂/学习,ATTR__绘画场景__家庭/个人,ATTR__绘画场景__户外/社区装饰,ATTR__绘画场景__工作室/商业制作,ATTR_TOP__绘画场景,ATTR_TOP_SCORE__绘画场景,ATTR_TOP_HINT__绘画场景,ATTR_TOP_MATCHED__绘画场景,ATTR_TOP_MATCHED_HINT__绘画场景,ATTR_TOP_DISPLAY__绘画场景,ATTR_MENTIONED__绘画场景,ATTR__购买动机__入门学习,ATTR__购买动机__提升技能,ATTR__购买动机__专业产出,ATTR__购买动机__兴趣爱好,ATTR__购买动机__礼品需求,ATTR__购买动机__品牌信任,ATTR__购买动机__社交/媒体种草,ATTR__购买动机__便携性需求,ATTR__购买动机__多功能需求,ATTR__购买动机__压力缓解/情绪调节,ATTR_TOP__购买动机,ATTR_TOP_SCORE__购买动机,ATTR_TOP_HINT__购买动机,ATTR_TOP_MATCHED__购买动机,ATTR_TOP_MATCHED_HINT__购买动机,ATTR_TOP_DISPLAY__购买动机,ATTR_MENTIONED__购买动机,ATTR__使用对象__儿童,ATTR__使用对象__青少年/学生,ATTR__使用对象__成人,ATTR__使用对象__老年人,ATTR_TOP__使用对象,ATTR_TOP_SCORE__使用对象,ATTR_TOP_HINT__使用对象,ATTR_TOP_MATCHED__使用对象,ATTR_TOP_MATCHED_HINT__使用对象,ATTR_TOP_DISPLAY__使用对象,ATTR_MENTIONED__使用对象,ATTR__介质偏好__纸张/卡纸,ATTR__介质偏好__深色纸,ATTR__介质偏好__木材,ATTR__介质偏好__石头/岩石,ATTR__介质偏好__玻璃,ATTR__介质偏好__陶瓷,ATTR__介质偏好__画布,ATTR__介质偏好__布料,ATTR__介质偏好__鞋类/皮革,ATTR__介质偏好__塑料,ATTR__介质偏好__金属,ATTR__介质偏好__树脂/黏土,ATTR__介质偏好__黑板/光滑特殊表面,ATTR_TOP__介质偏好,ATTR_TOP_SCORE__介质偏好,ATTR_TOP_HINT__介质偏好,ATTR_TOP_MATCHED__介质偏好,ATTR_TOP_MATCHED_HINT__介质偏好,ATTR_TOP_DISPLAY__介质偏好,ATTR_MENTIONED__介质偏好,ATTR__产品期望__颜色表现,ATTR__产品期望__覆盖显色,ATTR__产品期望__流畅出墨,ATTR__产品期望__耐用寿命,ATTR__产品期望__安全/气味,ATTR__产品期望__包装/收纳,ATTR__产品期望__便携性,ATTR__产品期望__性价比,ATTR__产品期望__多功能性,ATTR__产品期望__效率/快干,ATTR_TOP__产品期望,ATTR_TOP_SCORE__产品期望,ATTR_TOP_HINT__产品期望,ATTR_TOP_MATCHED__产品期望,ATTR_TOP_MATCHED_HINT__产品期望,ATTR_TOP_DISPLAY__产品期望,ATTR_MENTIONED__产品期望,NEG__颜色种类,POS__颜色种类,NEG__色彩一致性,POS__色彩一致性,NEG__色彩饱和度与混合,POS__色彩饱和度与混合,NEG__色系评价,POS__色系评价,NEG__笔头表现,POS__笔头表现,NEG__笔头耐用性,POS__笔头耐用性,NEG__流畅性,POS__流畅性,NEG__墨水特性,POS__墨水特性,NEG__笔身与易用性,POS__笔身与易用性,NEG__绘画表现,POS__绘画表现,NEG__场景表现,POS__场景表现,NEG__表面/介质表现,POS__表面/介质表现,NEG__外观与包装,POS__外观与包装,NEG__多样性与适配性,POS__多样性与适配性,NEG__教育与启发,POS__教育与启发,NEG__特殊用途,POS__特殊用途,NEG__性价比,POS__性价比,NEG__配套与服务(色卡),POS__配套与服务(色卡),NEG__购买与服务体验,POS__购买与服务体验,NEG__容量,POS__容量
21705,B0B7VZ9KTJ,Artugn,US,5,Great for rock painting and work quickly.,多表面diy/定制群,1,1,2,4,4,high,rock painting,rock,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,2,"on rock, on rocks, rock painting, painting rocks",rock painting | rock,"rock painting, rock","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21707,B0B7VZ9KTJ,Artugn,US,4,The pens worked really well on wooden ornaments,多表面diy/定制群,1,0,1,3,3,high,on wood,,棉芯式,(0.40-0.46),0,0,1,0,装饰物/器物,1,"still life, object drawing, ornaments, ornament",ornaments,ornaments,"装饰物/器物（still life, object drawing, ornaments, ornament）",1,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,1,0,0,0,0,0,0,0,0,0,0,木材,3,"on wood, wood, on wooden, wood crafts",on wood | on wooden | wooden ornaments,"on wood, on wooden, wooden ornaments","木材（on wood, wood, on wooden, wood crafts）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21711,B0B7VZ9KTJ,Artugn,US,5,"It was the first time using this brand of acrylic pens. I used them for a mural in a powder room. They were very easy to handle, but a bit sheer for this project. I ordered several boxes just for the beautiful shade of the two blues, and filled in with markers to get a range of values. I’ll certainly use these for travel sketching, but will try another acrylic pen for anything larger for walls and canvases.",精细绘画/插画创作群,1,1,1,4,4,high,sketching,sketching,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,工作室/商业制作,1,"portfolio project, client work, professional work, studio",mural,mural,"工作室/商业制作（portfolio project, client work, professional work, studio）",1,1,0,1,0,0,0,0,0,0,0,入门学习,2,"starter kit, starter set, for beginners, beginner friendly",first time | first time using,"first time, first time using","入门学习（starter kit, starter set, for beginners, beginner friendly）",1,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21716,B0B7VZ9KTJ,Artugn,US,5,Me and my kid loved the markers.,儿童/课堂使用群,0,1,1,1,1,low,,kid,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,0,儿童,1,"kid, kids, child, children",kid,kid,"儿童（kid, kids, child, children）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21719,B0B7VZ9KTJ,Artugn,US,5,"Ordered these for my daughter. She absolutely loves them. They are a little pricey, but she loved them.",儿童/课堂使用群,1,0,1,3,3,high,for my daughter,,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,家庭/个人,1,"for my kids, my kids, for fun, home project",my daughter,my daughter,"家庭/个人（for my kids, my kids, for fun, home project）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,0,儿童,1,"kid, kids, child, children",for my daughter,for my daughter,"儿童（kid, kids, child, children）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21722,B0B7VZ9KTJ,Artugn,US,5,These markers are the best. The colors are vibrant and the applicators are first class. I use them to paint my wooden models i build. The only color I found to be weak is white.,儿童/课堂使用群,0,1,1,1,1,low,,class,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21730,B0B7VZ9KTJ,Artugn,US,5,These are very helpful for actual art projects where you need the paint to flow in a predictable way and you need something that approximates painting with an actual paint brush. They are much better than the kind where you have to press down on the head of the marker to get the paint to flow. I am ordering another set in more colors.,精细绘画/插画创作群,1,0,1,3,3,high,art project,,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21733,B0B7VZ9KTJ,Artugn,US,5,"Creativity flows from these markers.  They are great on paper, wood, glass… and so much more!  Must have for all crafters!",多表面diy/定制群,0,2,2,2,2,medium,,wood | glass,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,1,0,成人,1,"adult coloring, for my hobby, for fun, journaling",crafters,crafters,"成人（adult coloring, for my hobby, for fun, journaling）",1,1,0,1,0,1,0,0,0,0,0,0,0,0,纸张/卡纸,2,"on paper, paper, marker paper, bristol",on paper | paper,"on paper, paper","纸张/卡纸（on paper, paper, marker paper, bristol）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21735,B0B7VZ9KTJ,Artugn,US,5,Love how pigmented and especially the metallic ones. I used to use signo uniball silver gel pen for my bullet journal but it had just run out so I decided to try this marker on it and it was even better so I colored over everything for the drawing. Very impressed :-),纸面手账/装饰书写群,2,1,2,7,6,high,bullet journal | journal,journal,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,0,0,0,0,0,0,0,颜色表现,1,"vibrant colors, rich colors, deep saturation, true to color",pigmented,pigmented,"颜色表现（vibrant colors, rich colors, deep saturation, true to color）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21736,B0B7VZ9KTJ,Artugn,US,5,Perfect for rock painting with the littles,多表面diy/定制群,1,1,2,4,4,high,rock painting,rock,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,2,"on rock, on rocks, rock painting, painting rocks",rock painting | rock,"rock painting, rock","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21742,B0B7VZ9KTJ,Artugn,US,5,I bought these to use on shrink plastic with my daughters to make little plastic pins and they work great! Perfect amount of paint on the nibs and the colors are pretty. Very good value for the money.,多表面diy/定制群,0,1,1,1,1,low,,plastic,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,家庭/个人,1,"for my kids, my kids, for fun, home project",my daughter,my daughter,"家庭/个人（for my kids, my kids, for fun, home project）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,1,0,0,0,塑料,1,"on plastic, plastic, plastic models, plastic ornaments",plastic,plastic,"塑料（on plastic, plastic, plastic models, plastic ornaments）",1,0,0,0,0,0,0,0,1,0,0,性价比,2,"good value, great price, affordable, good deal",good value | value for the money,"good value, value for the money","性价比（good value, great price, affordable, good deal）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21743,B0B7VZ9KTJ,Artugn,US,5,These paint markers work well with my plastic models.  the brush end is great for the fine details and the acrylic paint does not have a bad smeel and water cleanup.,精细绘画/插画创作群,1,0,1,3,2,high,fine details,,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,0,0,0,0,0,0,提升技能,1,"challenge myself, step up my game, refine my skills, take my art to the next level",fine details,fine details,"提升技能（challenge myself, step up my game, refine my skills, take my art to the next level）",1,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,1,0,0,0,塑料,2,"on plastic, plastic, plastic models, plastic ornaments",plastic | plastic models,"plastic, plastic models","塑料（on plastic, plastic, plastic models, plastic ornaments）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21745,B0B7VZ9KTJ,Artugn,US,4,"The colors are not vibrant, they are somewhat muted.  The paint seems to be of high quality.  I used the pens to mark colors on pieces that I was working and when I changed my mind on the color it took more than 1 layer to hide this paint.  I really like the dual tips for detail work which is my priority and the broader tip.",精细绘画/插画创作群,0,1,1,1,1,low,,detail,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21747,B0B7VZ9KTJ,Artugn,US,4,"I bought these specifically for coloring wax seals but with the dual purpose of card making calligraphy if that didn't work out. It comes with a decent selection of colors and the pens are double ended with a nub and a brush head.I tried them on some junk mail when they arrived and was happy with the smooth flow of the brush head. The white in particular stood out quite well, which is usually the most disappointing color in my experience. It takes a few seconds to dry so you have to keep that in mind.As far as using on the wax seals, it kind of worked, but not well. The paint spread and slipped across the wax and neither head was particularly effective. The brush head was a bit too thick and bled. The result is not something I would be happy gifting, so that's out the window.My second test was on card stock. This was better. I prefer the brush head and they glide well but were varying thickness. The nubs seem more consistent and offer a bolder line. My biggest complaint here is that almost every single color is flat matte. Out of the few I tested, only the gold had a metallic hue. This really depends on your needs, but for me, it's not the prettiest effect for card making. Will probably work best on rocks and maybe glass if it doesn't spread too much before drying.The other drawback is the flimsy box. Couldn't get the markers back in and you have to store these flat (horizontally) to prevent leakage. So provided I decide to keep these, I have to figure out how to store them properly. Hope this helps someone make their decision!",多表面diy/定制群,2,2,4,8,0,high,on rocks | on rock,rocks | glass,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,1,0,0,0,0,0,0,0,0,石头/岩石,3,"on rock, on rocks, rock painting, painting rocks",on rock | on rocks | rocks,"on rock, on rocks, rocks","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,1,0,0,1,0,0,0,0,包装/收纳,1,"beautiful packaging, nice box, storage case, travel case",box,box,"包装/收纳（beautiful packaging, nice box, storage case, travel case）",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21749,B0B7VZ9KTJ,Artugn,US,5,My grandkids love to paint rocks with these! Great for ages 3 and up. Paint brush on one end and nib on the other end. Lots of crafty fun!🤗❤️,多表面diy/定制群,0,1,1,1,1,low,,rocks,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,家庭/个人,1,"for my kids, my kids, for fun, home project",grandkids,grandkids,"家庭/个人（for my kids, my kids, for fun, home project）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,0,儿童,1,"kid, kids, child, children",grandkids,grandkids,"儿童（kid, kids, child, children）",1,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,2,"on rock, on rocks, rock painting, painting rocks",paint rocks | rocks,"paint rocks, rocks","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21755,B0B7VZ9KTJ,Artugn,US,1,"I bought these for my students, they ran out so quickly. The ink flow was terrible, at times they would over flow or they wouldn’t come out at all. Not worth the price and I’ve found better paint markers.",儿童/课堂使用群,1,1,2,4,4,high,for my students,students,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,1,0,0,0,课堂/学习,1,"art class, school project, for students, students",students,students,"课堂/学习（art class, school project, for students, students）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,青少年/学生,1,"teen, teenager, adolescent, high school",students,students,"青少年/学生（teen, teenager, adolescent, high school）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,1,0,0,0,0,0,0,0,流畅出墨,1,"smooth flow, flows well, smoothly, consistent flow",ink flow,ink flow,"流畅出墨（smooth flow, flows well, smoothly, consistent flow）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21758,B0B7VZ9KTJ,Artugn,US,5,Love these work great on painting rocks!,多表面diy/定制群,0,1,1,1,1,low,,rocks,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,2,"on rock, on rocks, rock painting, painting rocks",painting rocks | rocks,"painting rocks, rocks","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21760,B0B7VZ9KTJ,Artugn,US,5,These pens are so so much fun! You got so many different colors and I love that they’re two different tip options. They also work on a variety of surfaces from paper to wood to marble. I haven’t had any issues with the pens drying out or getting clogged.,多表面diy/定制群,0,1,1,1,1,low,,wood,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,1,0,0,0,0,0,0,0,0,0,0,木材,1,"on wood, wood, on wooden, wood crafts",wood,wood,"木材（on wood, wood, on wooden, wood crafts）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21763,B0B7VZ9KTJ,Artugn,US,5,"My granddaughter and I had fun using these markers to paint rocks. The dual tips are great, the brush tip for larger areas and the 3mm medium tip for outlining and smaller areas. There’s a good selection of colors but no true brown or navy blue. There’s good coverage but for lighter colors using a white base is helpful.I would definitely buy these again.",多表面diy/定制群,0,1,1,1,1,low,,rocks,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,家庭/个人,1,"for my kids, my kids, for fun, home project",granddaughter,granddaughter,"家庭/个人（for my kids, my kids, for fun, home project）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,0,儿童,1,"kid, kids, child, children",granddaughter,granddaughter,"儿童（kid, kids, child, children）",1,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,2,"on rock, on rocks, rock painting, painting rocks",paint rocks | rocks,"paint rocks, rocks","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,1,0,0,0,0,0,0,0,0,覆盖显色,2,"opaque, opaque coverage, covers well, one coat",good coverage | coverage,"good coverage, coverage","覆盖显色（opaque, opaque coverage, covers well, one coat）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21764,B0B7VZ9KTJ,Artugn,US,4,"Shown is a little doodle using this set. I like the brush tips. The brush tip flows nicely, tucks between lines, strokes last across the paper and actually lasts long enough to finish a good size piece of artwork. It seems to feel like it’s a gouache opaque matt finish. (I didn’t read all the full description). Most of all its enjoyable with sweet colors and also the other tip makes perfect round dots too.",精细绘画/插画创作群,1,1,1,4,4,high,artwork,artwork,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,0,0,0,0,0,0,0,0,0,0,纸张/卡纸,1,"on paper, paper, marker paper, bristol",paper,paper,"纸张/卡纸（on paper, paper, marker paper, bristol）",1,0,1,0,0,0,0,0,0,0,0,覆盖显色,1,"opaque, opaque coverage, covers well, one coat",opaque,opaque,"覆盖显色（opaque, opaque coverage, covers well, one coat）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21765,B0B7VZ9KTJ,Artugn,US,5,"Bought these for my wife and her amateur art projects. She loves it and has made some amazing things on all sorts of media; paper, rocks, canvas! Almost used up and time to order more!",精细绘画/插画创作群,1,0,1,3,2,high,art project,,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,1,0,0,1,0,0,0,0,0,0,画布,1,"on canvas, canvas, canvas board, stretched canvas",canvas,canvas,"画布（on canvas, canvas, canvas board, stretched canvas）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21766,B0B7VZ9KTJ,Artugn,US,5,"These pens are perfect. Depending on what you are drawing, this pen has the size stroke you need. Great value.",精细绘画/插画创作群,0,1,1,1,1,low,,drawing,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21769,B0B7VZ9KTJ,Artugn,US,5,"These paint pens have a brush end and dotting end.  Because the pens are double tipped, they should be stored horizontally so that one end doesn’t dry out.  These pens will dry if the cap is left off for an extended period of time.  The paint is water-based, so it will clean up easily while it is still wet, but once it dries it will be hard to remove from surfaces and fabrics.  These are actually good for painting on fabrics because of their permanence once dry.Perfect for craft projects, for paper as well as non-porous surfaces.  These pens allow you to add details and writing that would be hard to do with a traditional paint brush.The colors are nice and opaque and give great coverage with the brush pen end.  I liked that the set comes with a mix of light, dark, and metallic colors – white, off white, and pink for dark surfaces and gold and silver particularly stand out.The dotting end provides less coverage and may need a little finessing to get the desired quantity of paint.  The dotting end has a typical pump action of the nib.  They were already full of paint and did not require priming before use.",多表面diy/定制群,2,1,3,7,7,high,craft project | on fabric,craft,棉芯式,(0.40-0.46),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,0,0,0,0,1,0,0,0,0,0,布料,1,"on fabric, fabric, on t shirt, t shirt",on fabric,on fabric,"布料（on fabric, fabric, on t shirt, t shirt）",1,0,1,0,0,0,0,0,0,0,0,覆盖显色,2,"opaque, opaque coverage, covers well, one coat",opaque | coverage,"opaque, coverage","覆盖显色（opaque, opaque coverage, covers well, one coat）",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
